InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Gender,Age,Amount
546917,23176,ABC TREASURE BOOK BOX,8,18/03/2011 09:17,2.25,14911,EIRE,Female,39,18
546917,22381,TOY TIDY PINK POLKADOT,5,18/03/2011 09:17,2.1,14911,EIRE,Female,39,10.5
547702,20749,ASSORTED COLOUR MINI CASES,4,24/03/2011 16:45,7.95,14911,EIRE,Female,39,31.8
547702,82494L,WOODEN FRAME ANTIQUE WHITE,6,24/03/2011 16:45,2.95,14911,EIRE,Female,39,17.7
547789,22501,PICNIC BASKET WICKER LARGE,2,25/03/2011 12:04,9.95,14911,EIRE,Female,39,19.9
547789,35914,PINK CHICK EGG WARMER + EGG CUP,12,25/03/2011 12:04,2.1,14911,EIRE,Female,39,25.2
547789,21833,CAMOUFLAGE LED TORCH,12,25/03/2011 12:04,1.69,14911,EIRE,Female,39,20.28
547789,21121,SET/10 RED POLKADOT PARTY CANDLES,24,25/03/2011 12:04,1.25,14911,EIRE,Female,39,30
547789,22437,SET OF 9 BLACK SKULL BALLOONS,20,25/03/2011 12:04,0.85,14911,EIRE,Female,39,17
547789,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,25/03/2011 12:04,0.85,14911,EIRE,Female,39,10.2
C547858,22797,CHEST OF DRAWERS GINGHAM HEART,-1,27/03/2011 12:16,16.95,14911,EIRE,Female,39,-16.95
547882,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,28/03/2011 07:53,7.9,14911,EIRE,Female,39,15.8
547882,21043,APRON MODERN VINTAGE COTTON,12,28/03/2011 07:53,1.95,14911,EIRE,Female,39,23.4
547882,85172,HYACINTH BULB T-LIGHT CANDLES,16,28/03/2011 07:53,0.42,14911,EIRE,Female,39,6.72
548449,22281,EASTER TREE YELLOW BIRDS,2,31/03/2011 11:08,5.95,14911,EIRE,Female,39,11.9
548449,21531,RED RETROSPOT SUGAR JAM BOWL,6,31/03/2011 11:08,2.55,14911,EIRE,Female,39,15.3
548664,22767,TRIPLE PHOTO FRAME CORNICE,2,01/04/2011 14:45,9.95,14911,EIRE,Female,39,19.9
548664,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,01/04/2011 14:45,2.95,14911,EIRE,Female,39,17.7
548664,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,01/04/2011 14:45,2.95,14911,EIRE,Female,39,17.7
548664,84461,12 PINK HEN+CHICKS IN BASKET,12,01/04/2011 14:45,2.55,14911,EIRE,Female,39,30.6
548664,23177,TREASURE ISLAND BOOK BOX,8,01/04/2011 14:45,2.25,14911,EIRE,Female,39,18
548664,22991,GIRAFFE WOODEN RULER,12,01/04/2011 14:45,1.95,14911,EIRE,Female,39,23.4
548664,22288,HANGING METAL RABBIT DECORATION,24,01/04/2011 14:45,1.25,14911,EIRE,Female,39,30
548664,85049D,BRIGHT BLUES RIBBONS,12,01/04/2011 14:45,1.25,14911,EIRE,Female,39,15
548664,21500,PINK POLKADOT WRAP,25,01/04/2011 14:45,0.42,14911,EIRE,Female,39,10.5
548858,47590B,PINK HAPPY BIRTHDAY BUNTING,3,04/04/2011 13:29,5.45,14911,EIRE,Female,39,16.35
548858,22254,FELT TOADSTOOL LARGE,12,04/04/2011 13:29,1.25,14911,EIRE,Female,39,15
549118,22282,12 EGG HOUSE PAINTED WOOD,2,06/04/2011 13:18,12.75,14911,EIRE,Female,39,25.5
549118,22776,SWEETHEART CAKESTAND 3 TIER,1,06/04/2011 13:18,9.95,14911,EIRE,Female,39,9.95
549118,21481,FAWN BLUE HOT WATER BOTTLE,6,06/04/2011 13:18,2.95,14911,EIRE,Female,39,17.7
549118,20856,DENIM PATCH PURSE PINK BUTTERFLY,10,06/04/2011 13:18,1.65,14911,EIRE,Female,39,16.5
549118,21287,SCENTED VELVET LOUNGE CANDLE,12,06/04/2011 13:18,1.25,14911,EIRE,Female,39,15
549118,22548,HEADS AND TAILS SPORTING FUN,12,06/04/2011 13:18,1.25,14911,EIRE,Female,39,15
549118,22025,RING OF ROSES BIRTHDAY CARD,12,06/04/2011 13:18,0.42,14911,EIRE,Female,39,5.04
549118,21507,"ELEPHANT, BIRTHDAY CARD,",12,06/04/2011 13:18,0.42,14911,EIRE,Female,39,5.04
549196,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,07/04/2011 10:33,2.08,14911,EIRE,Female,39,20.8
549196,85099B,JUMBO BAG RED RETROSPOT,10,07/04/2011 10:33,2.08,14911,EIRE,Female,39,20.8
549667,22384,LUNCH BAG PINK POLKADOT,10,11/04/2011 12:20,1.65,14911,EIRE,Female,39,16.5
549667,22670,FRENCH WC SIGN BLUE METAL,12,11/04/2011 12:20,1.25,14911,EIRE,Female,39,15
549721,22274,FELTCRAFT DOLL EMILY,6,11/04/2011 15:35,2.95,14911,EIRE,Female,39,17.7
551656,20685,DOORMAT RED RETROSPOT,2,03/05/2011 12:10,7.95,14911,EIRE,Female,39,15.9
551656,22475,SKULL DESIGN TV DINNER TRAY,3,03/05/2011 12:10,4.95,14911,EIRE,Female,39,14.85
551657,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,03/05/2011 12:12,1.25,14911,EIRE,Female,39,15
551950,C2,CARRIAGE,1,05/05/2011 11:38,50,14911,EIRE,Female,39,50
551950,71053,WHITE METAL LANTERN,4,05/05/2011 11:38,3.75,14911,EIRE,Female,39,15
552262,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,08/05/2011 11:37,2.95,14911,EIRE,Female,39,17.7
552262,20977,36 PENCILS TUBE WOODLAND,16,08/05/2011 11:37,1.25,14911,EIRE,Female,39,20
553348,23049,RECYCLED ACAPULCO MAT RED,2,16/05/2011 13:20,8.25,14911,EIRE,Female,39,16.5
553348,21232,STRAWBERRY CERAMIC TRINKET BOX,12,16/05/2011 13:20,1.25,14911,EIRE,Female,39,15
553348,23155,KNICKERBOCKERGLORY MAGNET ASSORTED,12,16/05/2011 13:20,0.83,14911,EIRE,Female,39,9.96
553375,84968E,SET OF 16 VINTAGE BLACK CUTLERY,6,16/05/2011 14:53,12.75,14911,EIRE,Female,39,76.5
553375,22236,CAKE STAND 3 TIER MAGIC GARDEN,2,16/05/2011 14:53,12.75,14911,EIRE,Female,39,25.5
553375,21469,POLKA DOT RAFFIA FOOD COVER,6,16/05/2011 14:53,3.75,14911,EIRE,Female,39,22.5
C553532,23158,SET OF 5 LUCKY CAT MAGNETS,-12,17/05/2011 15:13,2.08,14911,EIRE,Female,39,-24.96
553686,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,18/05/2011 13:58,7.95,14911,EIRE,Female,39,15.9
553686,22555,PLASTERS IN TIN STRONGMAN,12,18/05/2011 13:58,1.65,14911,EIRE,Female,39,19.8
553686,22559,SEASIDE FLYING DISC,12,18/05/2011 13:58,1.25,14911,EIRE,Female,39,15
553686,21894,POTTING SHED SEED ENVELOPES,24,18/05/2011 13:58,1.25,14911,EIRE,Female,39,30
553686,22522,CHILDS GARDEN FORK BLUE,12,18/05/2011 13:58,0.85,14911,EIRE,Female,39,10.2
553897,C2,CARRIAGE,1,19/05/2011 17:23,50,14911,EIRE,Female,39,50
553931,23049,RECYCLED ACAPULCO MAT RED,2,20/05/2011 10:27,8.25,14911,EIRE,Female,39,16.5
554139,22424,ENAMEL BREAD BIN CREAM,2,23/05/2011 10:34,12.75,14911,EIRE,Female,39,25.5
554139,23174,REGENCY SUGAR BOWL GREEN,6,23/05/2011 10:34,4.15,14911,EIRE,Female,39,24.9
554139,22698,PINK REGENCY TEACUP AND SAUCER,6,23/05/2011 10:34,2.95,14911,EIRE,Female,39,17.7
554139,22178,VICTORIAN GLASS HANGING T-LIGHT,12,23/05/2011 10:34,1.25,14911,EIRE,Female,39,15
554139,85199L,LARGE HANGING IVORY & RED WOOD BIRD,12,23/05/2011 10:34,0.65,14911,EIRE,Female,39,7.8
554139,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,23/05/2011 10:34,0.42,14911,EIRE,Female,39,6.72
554770,22384,LUNCH BAG PINK POLKADOT,10,26/05/2011 11:40,1.65,14911,EIRE,Female,39,16.5
554770,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,26/05/2011 11:40,1.65,14911,EIRE,Female,39,16.5
555858,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,24,07/06/2011 14:12,0.19,14911,EIRE,Female,39,4.56
555947,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,08/06/2011 10:45,2.55,14911,EIRE,Female,39,81.6
555947,22089,PAPER BUNTING VINTAGE PAISLEY,40,08/06/2011 10:45,2.55,14911,EIRE,Female,39,102
555947,85132B,CHARLIE AND LOLA TABLE TINS,12,08/06/2011 10:45,1.95,14911,EIRE,Female,39,23.4
555947,20839,FRENCH PAISLEY CUSHION COVER,12,08/06/2011 10:45,0.85,14911,EIRE,Female,39,10.2
555947,47343A,FUSCHIA FLOWER PURSE WITH BEADS,12,08/06/2011 10:45,0.83,14911,EIRE,Female,39,9.96
556060,22426,ENAMEL WASH BOWL CREAM,16,08/06/2011 14:03,2.95,14911,EIRE,Female,39,47.2
556126,21577,SAVE THE PLANET COTTON TOTE BAG,6,09/06/2011 10:23,2.25,14911,EIRE,Female,39,13.5
556126,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,09/06/2011 10:23,1.65,14911,EIRE,Female,39,19.8
556126,21790,VINTAGE SNAP CARDS,12,09/06/2011 10:23,0.85,14911,EIRE,Female,39,10.2
556126,22027,TEA PARTY BIRTHDAY CARD,12,09/06/2011 10:23,0.42,14911,EIRE,Female,39,5.04
556206,22627,MINT KITCHEN SCALES,2,09/06/2011 13:46,8.5,14911,EIRE,Female,39,17
556510,23175,REGENCY MILK JUG PINK,8,13/06/2011 10:36,3.25,14911,EIRE,Female,39,26
556510,22367,CHILDRENS APRON SPACEBOY DESIGN,8,13/06/2011 10:36,1.95,14911,EIRE,Female,39,15.6
556510,11001,ASSTD DESIGN RACING CAR PEN,16,13/06/2011 10:36,1.69,14911,EIRE,Female,39,27.04
556510,23306,SET OF 36 DOILIES PANTRY DESIGN,12,13/06/2011 10:36,1.45,14911,EIRE,Female,39,17.4
556953,23173,REGENCY TEAPOT ROSES,8,16/06/2011 08:16,9.95,14911,EIRE,Female,39,79.6
556953,22365,DOORMAT RESPECTABLE HOUSE,2,16/06/2011 08:16,7.95,14911,EIRE,Female,39,15.9
556953,48187,DOORMAT NEW ENGLAND,2,16/06/2011 08:16,7.95,14911,EIRE,Female,39,15.9
556953,23245,SET OF 3 REGENCY CAKE TINS,4,16/06/2011 08:16,4.95,14911,EIRE,Female,39,19.8
556953,23174,REGENCY SUGAR BOWL GREEN,8,16/06/2011 08:16,4.15,14911,EIRE,Female,39,33.2
556953,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,16/06/2011 08:16,3.25,14911,EIRE,Female,39,19.5
557136,22740,POLKADOT PEN,48,17/06/2011 09:23,0.85,14911,EIRE,Female,39,40.8
557318,22768,FAMILY PHOTO FRAME CORNICE,2,19/06/2011 16:11,9.95,14911,EIRE,Female,39,19.9
557318,21470,FLOWER VINE RAFFIA FOOD COVER,6,19/06/2011 16:11,3.75,14911,EIRE,Female,39,22.5
557742,23169,CLASSIC GLASS COOKIE JAR,6,22/06/2011 11:46,4.15,14911,EIRE,Female,39,24.9
557742,23250,VINTAGE RED TRIM ENAMEL BOWL,12,22/06/2011 11:46,1.25,14911,EIRE,Female,39,15
557742,84978,HANGING HEART JAR T-LIGHT HOLDER,36,22/06/2011 11:46,1.06,14911,EIRE,Female,39,38.16
557872,82494L,WOODEN FRAME ANTIQUE WHITE,6,23/06/2011 12:42,2.95,14911,EIRE,Female,39,17.7
557872,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,23/06/2011 12:42,2.95,14911,EIRE,Female,39,17.7
557880,22961,JAM MAKING SET PRINTED,1,23/06/2011 13:16,1.45,14911,EIRE,Female,39,1.45
558113,23142,IVORY WIRE KITCHEN ORGANISER,1,27/06/2011 08:48,10.4,14911,EIRE,Female,39,10.4
558113,22624,IVORY KITCHEN SCALES,2,27/06/2011 08:48,8.5,14911,EIRE,Female,39,17
558113,21539,RED RETROSPOT BUTTER DISH,3,27/06/2011 08:48,4.95,14911,EIRE,Female,39,14.85
558113,23152,IVORY SWEETHEART WIRE LETTER RACK,4,27/06/2011 08:48,3.75,14911,EIRE,Female,39,15
558113,84879,ASSORTED COLOUR BIRD ORNAMENT,8,27/06/2011 08:48,1.69,14911,EIRE,Female,39,13.52
558613,22904,CALENDAR PAPER CUT DESIGN,24,30/06/2011 15:46,2.95,14911,EIRE,Female,39,70.8
558613,23201,JUMBO BAG ALPHABET,30,30/06/2011 15:46,2.08,14911,EIRE,Female,39,62.4
559010,22766,PHOTO FRAME CORNICE,8,05/07/2011 12:50,2.95,14911,EIRE,Female,39,23.6
560036,48188,DOORMAT WELCOME PUPPIES,2,14/07/2011 13:51,7.95,14911,EIRE,Female,39,15.9
560036,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,14/07/2011 13:51,2.95,14911,EIRE,Female,39,70.8
560036,23308,SET OF 60 VINTAGE LEAF CAKE CASES,24,14/07/2011 13:51,0.55,14911,EIRE,Female,39,13.2
560300,22367,CHILDRENS APRON SPACEBOY DESIGN,8,18/07/2011 10:29,1.95,14911,EIRE,Female,39,15.6
560300,90031,BILI NUT AND WOOD NECKLACE,6,18/07/2011 10:29,1,14911,EIRE,Female,39,6
560300,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,18/07/2011 10:29,0.55,14911,EIRE,Female,39,13.2
560451,23007,SPACEBOY BABY GIFT SET,2,19/07/2011 09:50,16.95,14911,EIRE,Female,39,33.9
560451,23015,CORDIAL GLASS JUG,2,19/07/2011 09:50,8.25,14911,EIRE,Female,39,16.5
560451,22956,36 FOIL HEART CAKE CASES,12,19/07/2011 09:50,2.1,14911,EIRE,Female,39,25.2
560451,23172,REGENCY TEA PLATE PINK,12,19/07/2011 09:50,1.65,14911,EIRE,Female,39,19.8
560451,21872,GLAMOROUS  MUG,12,19/07/2011 09:50,1.25,14911,EIRE,Female,39,15
560451,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,19/07/2011 09:50,0.83,14911,EIRE,Female,39,13.28
560534,23049,RECYCLED ACAPULCO MAT RED,2,19/07/2011 12:10,8.25,14911,EIRE,Female,39,16.5
560534,21524,DOORMAT SPOTTY HOME SWEET HOME,2,19/07/2011 12:10,7.95,14911,EIRE,Female,39,15.9
560534,22652,TRAVEL SEWING KIT,10,19/07/2011 12:10,1.65,14911,EIRE,Female,39,16.5
560534,21892,TRADITIONAL WOODEN CATCH CUP GAME,12,19/07/2011 12:10,1.25,14911,EIRE,Female,39,15
560534,22197,POPCORN HOLDER,12,19/07/2011 12:10,0.85,14911,EIRE,Female,39,10.2
560534,23282,FOLDING BUTTERFLY MIRROR IVORY,12,19/07/2011 12:10,0.83,14911,EIRE,Female,39,9.96
560534,22821,GIFT BAG PSYCHEDELIC APPLES,12,19/07/2011 12:10,0.65,14911,EIRE,Female,39,7.8
560534,22028,PENNY FARTHING BIRTHDAY CARD,12,19/07/2011 12:10,0.42,14911,EIRE,Female,39,5.04
560894,22605,WOODEN CROQUET GARDEN SET,16,21/07/2011 17:09,12.75,14911,EIRE,Female,39,204
560922,C2,CARRIAGE,1,21/07/2011 19:34,50,14911,EIRE,Female,39,50
561257,21713,CITRONELLA CANDLE FLOWERPOT,32,26/07/2011 12:00,2.1,14911,EIRE,Female,39,67.2
561257,21714,CITRONELLA CANDLE GARDEN POT,36,26/07/2011 12:00,1.25,14911,EIRE,Female,39,45
561471,23300,GARDENERS KNEELING PAD CUP OF TEA,24,27/07/2011 13:14,1.65,14911,EIRE,Female,39,39.6
561471,22197,POPCORN HOLDER,48,27/07/2011 13:14,0.85,14911,EIRE,Female,39,40.8
561471,84992,72 SWEETHEART FAIRY CAKE CASES,48,27/07/2011 13:14,0.55,14911,EIRE,Female,39,26.4
561631,22193,RED DINER WALL CLOCK,2,28/07/2011 14:27,8.5,14911,EIRE,Female,39,17
561631,23174,REGENCY SUGAR BOWL GREEN,8,28/07/2011 14:27,4.15,14911,EIRE,Female,39,33.2
561631,23170,REGENCY TEA PLATE ROSES,12,28/07/2011 14:27,1.65,14911,EIRE,Female,39,19.8
561631,84991,60 TEATIME FAIRY CAKE CASES,24,28/07/2011 14:27,0.55,14911,EIRE,Female,39,13.2
561645,22193,RED DINER WALL CLOCK,12,28/07/2011 15:16,7.65,14911,EIRE,Female,39,91.8
561645,23174,REGENCY SUGAR BOWL GREEN,48,28/07/2011 15:16,3.75,14911,EIRE,Female,39,180
561798,23112,PARISIENNE CURIO CABINET,8,29/07/2011 13:39,7.5,14911,EIRE,Female,39,60
561798,23110,PARISIENNE KEY CABINET,16,29/07/2011 13:39,4.95,14911,EIRE,Female,39,79.2
561870,22627,MINT KITCHEN SCALES,2,31/07/2011 11:45,8.5,14911,EIRE,Female,39,17
561870,84880,WHITE WIRE EGG HOLDER,3,31/07/2011 11:45,7.5,14911,EIRE,Female,39,22.5
561870,23153,ZINC SWEETHEART WIRE LETTER RACK,4,31/07/2011 11:45,3.75,14911,EIRE,Female,39,15
561870,22650,CERAMIC PIRATE CHEST MONEY BANK,12,31/07/2011 11:45,1.45,14911,EIRE,Female,39,17.4
561870,21993,FLORAL FOLK STATIONERY SET,12,31/07/2011 11:45,1.25,14911,EIRE,Female,39,15
561870,16048,TEATIME ROUND PENCIL SHARPENER,24,31/07/2011 11:45,0.12,14911,EIRE,Female,39,2.88
C562375,23314,VINTAGE CHRISTMAS TABLECLOTH,-4,04/08/2011 14:46,12.5,14911,EIRE,Female,39,-50
C562375,22699,ROSES REGENCY TEACUP AND SAUCER,-48,04/08/2011 14:46,2.55,14911,EIRE,Female,39,-122.4
C562375,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-120,04/08/2011 14:46,2.55,14911,EIRE,Female,39,-306
C562375,23166,MEDIUM CERAMIC TOP STORAGE JAR,-12,04/08/2011 14:46,1.25,14911,EIRE,Female,39,-15
C562375,22907,PACK OF 20 NAPKINS PANTRY DESIGN,-12,04/08/2011 14:46,0.85,14911,EIRE,Female,39,-10.2
C562375,22945,CHRISTMAS METAL TAGS ASSORTED,-144,04/08/2011 14:46,0.72,14911,EIRE,Female,39,-103.68
562670,23066,SMALL DECO JEWELLERY STAND,2,08/08/2011 13:42,8.25,14911,EIRE,Female,39,16.5
562670,84877B,GREEN ROUND COMPACT MIRROR,24,08/08/2011 13:42,1.25,14911,EIRE,Female,39,30
562670,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,08/08/2011 13:42,0.85,14911,EIRE,Female,39,10.2
562670,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,12,08/08/2011 13:42,0.85,14911,EIRE,Female,39,10.2
562670,23186,FRENCH STYLE STORAGE JAR CAFE,48,08/08/2011 13:42,0.29,14911,EIRE,Female,39,13.92
562670,21985,PACK OF 12 HEARTS DESIGN TISSUES,24,08/08/2011 13:42,0.29,14911,EIRE,Female,39,6.96
562670,21986,PACK OF 12 PINK POLKADOT TISSUES,24,08/08/2011 13:42,0.29,14911,EIRE,Female,39,6.96
562960,23073,GEORGIAN TRINKET BOX,2,11/08/2011 10:22,12.5,14911,EIRE,Female,39,25
562960,23189,SET OF 12 FORK CANDLES,6,11/08/2011 10:22,2.89,14911,EIRE,Female,39,17.34
562960,23244,ROUND STORAGE TIN VINTAGE LEAF,6,11/08/2011 10:22,1.95,14911,EIRE,Female,39,11.7
562960,21993,FLORAL FOLK STATIONERY SET,12,11/08/2011 10:22,1.25,14911,EIRE,Female,39,15
562973,22623,BOX OF VINTAGE JIGSAW BLOCKS,72,11/08/2011 11:42,4.95,14911,EIRE,Female,39,356.4
563098,23253,16 PIECE CUTLERY SET PANTRY DESIGN,6,12/08/2011 09:14,15.95,14911,EIRE,Female,39,95.7
563098,21212,PACK OF 72 RETROSPOT CAKE CASES,24,12/08/2011 09:14,0.55,14911,EIRE,Female,39,13.2
563169,21467,CHERRY CROCHET FOOD COVER,6,12/08/2011 12:42,3.75,14911,EIRE,Female,39,22.5
C563375,22193,RED DINER WALL CLOCK,-2,16/08/2011 10:27,8.5,14911,EIRE,Female,39,-17
563848,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,19/08/2011 14:57,1.65,14911,EIRE,Female,39,19.8
563848,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,19/08/2011 14:57,1.65,14911,EIRE,Female,39,26.4
563848,23035,DRAWER KNOB CERAMIC IVORY,24,19/08/2011 14:57,1.45,14911,EIRE,Female,39,34.8
563848,23266,SET OF 3 WOODEN STOCKING DECORATION,12,19/08/2011 14:57,1.25,14911,EIRE,Female,39,15
563848,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,19/08/2011 14:57,0.83,14911,EIRE,Female,39,9.96
563913,22767,TRIPLE PHOTO FRAME CORNICE,2,21/08/2011 13:11,9.95,14911,EIRE,Female,39,19.9
563913,23237,SET OF 4 KNICK KNACK TINS LEAF,6,21/08/2011 13:11,4.15,14911,EIRE,Female,39,24.9
563913,23199,JUMBO BAG APPLES,20,21/08/2011 13:11,2.08,14911,EIRE,Female,39,41.6
563913,85099B,JUMBO BAG RED RETROSPOT,20,21/08/2011 13:11,2.08,14911,EIRE,Female,39,41.6
564565,23133,LARGE IVORY HEART WALL ORGANISER,2,26/08/2011 10:50,8.25,14911,EIRE,Female,39,16.5
564565,21524,DOORMAT SPOTTY HOME SWEET HOME,2,26/08/2011 10:50,7.95,14911,EIRE,Female,39,15.9
564565,22557,PLASTERS IN TIN VINTAGE PAISLEY,12,26/08/2011 10:50,1.65,14911,EIRE,Female,39,19.8
564565,21114,LAVENDER SCENTED FABRIC HEART,10,26/08/2011 10:50,1.25,14911,EIRE,Female,39,12.5
564565,84926A,WAKE UP COCKEREL TILE COASTER,24,26/08/2011 10:50,0.29,14911,EIRE,Female,39,6.96
C564748,22978,PANTRY ROLLING PIN,-5,30/08/2011 08:00,3.75,14911,EIRE,Female,39,-18.75
C564759,22843,BISCUIT TIN VINTAGE GREEN,-1,30/08/2011 10:40,6.75,14911,EIRE,Female,39,-6.75
565213,21888,BINGO SET,144,01/09/2011 17:19,3.75,14911,EIRE,Female,39,540
565213,22950,36 DOILIES VINTAGE CHRISTMAS,432,01/09/2011 17:19,1.25,14911,EIRE,Female,39,540
565213,21790,VINTAGE SNAP CARDS,144,01/09/2011 17:19,0.72,14911,EIRE,Female,39,103.68
565214,22193,RED DINER WALL CLOCK,24,01/09/2011 17:20,7.65,14911,EIRE,Female,39,183.6
565214,22978,PANTRY ROLLING PIN,72,01/09/2011 17:20,3.75,14911,EIRE,Female,39,270
565214,23170,REGENCY TEA PLATE ROSES,36,01/09/2011 17:20,1.65,14911,EIRE,Female,39,59.4
565289,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,02/09/2011 11:43,6.75,14911,EIRE,Female,39,81
565289,23335,EGG FRYING PAN IVORY,6,02/09/2011 11:43,2.08,14911,EIRE,Female,39,12.48
565289,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,02/09/2011 11:43,1.45,14911,EIRE,Female,39,17.4
565800,22627,MINT KITCHEN SCALES,2,07/09/2011 10:23,8.5,14911,EIRE,Female,39,17
565800,21770,OPEN CLOSED METAL SIGN,2,07/09/2011 10:23,4.95,14911,EIRE,Female,39,9.9
565800,21164,HOME SWEET HOME METAL SIGN,6,07/09/2011 10:23,2.95,14911,EIRE,Female,39,17.7
565800,22131,FOOD CONTAINER SET 3 LOVE HEART,6,07/09/2011 10:23,1.95,14911,EIRE,Female,39,11.7
565800,22675,FRENCH KITCHEN SIGN BLUE METAL,12,07/09/2011 10:23,1.25,14911,EIRE,Female,39,15
565800,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,12,07/09/2011 10:23,0.85,14911,EIRE,Female,39,10.2
565851,21535,RED RETROSPOT SMALL MILK JUG,6,07/09/2011 13:06,2.55,14911,EIRE,Female,39,15.3
565851,21791,VINTAGE HEADS AND TAILS CARD GAME,12,07/09/2011 13:06,1.25,14911,EIRE,Female,39,15
565851,21790,VINTAGE SNAP CARDS,12,07/09/2011 13:06,0.85,14911,EIRE,Female,39,10.2
565857,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,07/09/2011 14:13,8.95,14911,EIRE,Female,39,17.9
565857,22840,ROUND CAKE TIN VINTAGE RED,2,07/09/2011 14:13,7.95,14911,EIRE,Female,39,15.9
565857,82600,NO SINGING METAL SIGN,12,07/09/2011 14:13,2.1,14911,EIRE,Female,39,25.2
565857,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,07/09/2011 14:13,0.85,14911,EIRE,Female,39,10.2
565857,22792,FLUTED ANTIQUE CANDLE HOLDER,12,07/09/2011 14:13,0.85,14911,EIRE,Female,39,10.2
565857,22820,GIFT BAG BIRTHDAY,12,07/09/2011 14:13,0.65,14911,EIRE,Female,39,7.8
C566165,22796,PHOTO FRAME 3 CLASSIC HANGING,-4,09/09/2011 11:57,9.95,14911,EIRE,Female,39,-39.8
C566165,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-4,09/09/2011 11:57,2.95,14911,EIRE,Female,39,-11.8
566625,23413,VINTAGE COFFEE GRINDER BOX,3,14/09/2011 09:38,4.95,14911,EIRE,Female,39,14.85
566625,23403,LETTER HOLDER HOME SWEET HOME,4,14/09/2011 09:38,3.75,14911,EIRE,Female,39,15
566625,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,14/09/2011 09:38,1.65,14911,EIRE,Female,39,16.5
566625,85032D,YULETIDE IMAGES GIFT WRAP SET,48,14/09/2011 09:38,0.65,14911,EIRE,Female,39,31.2
566625,21394,RED POLKADOT BEAKER,48,14/09/2011 09:38,0.39,14911,EIRE,Female,39,18.72
566776,23245,SET OF 3 REGENCY CAKE TINS,4,15/09/2011 09:53,4.95,14911,EIRE,Female,39,19.8
566776,71053,WHITE METAL LANTERN,8,15/09/2011 09:53,3.75,14911,EIRE,Female,39,30
566776,21915,RED  HARMONICA IN BOX,24,15/09/2011 09:53,1.25,14911,EIRE,Female,39,30
566846,21181,PLEASE ONE PERSON METAL SIGN,12,15/09/2011 11:54,2.1,14911,EIRE,Female,39,25.2
566846,21166,COOK WITH WINE METAL SIGN,12,15/09/2011 11:54,2.08,14911,EIRE,Female,39,24.96
567334,23085,ANTIQUE SILVER BAUBLE LAMP,4,19/09/2011 14:55,10.4,14911,EIRE,Female,39,41.6
567334,47590B,PINK HAPPY BIRTHDAY BUNTING,3,19/09/2011 14:55,5.45,14911,EIRE,Female,39,16.35
567334,23298,SPOTTY BUNTING,3,19/09/2011 14:55,4.95,14911,EIRE,Female,39,14.85
567334,23068,ALUMINIUM STAMPED HEART,8,19/09/2011 14:55,2.49,14911,EIRE,Female,39,19.92
567378,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,20/09/2011 10:01,2.95,14911,EIRE,Female,39,17.7
567378,23296,SET OF 6 TEA TIME BAKING CASES,8,20/09/2011 10:01,1.25,14911,EIRE,Female,39,10
567378,22356,CHARLOTTE BAG PINK POLKADOT,10,20/09/2011 10:01,0.85,14911,EIRE,Female,39,8.5
567378,23433,HANGING QUILTED PATCHWORK APPLES,12,20/09/2011 10:01,0.83,14911,EIRE,Female,39,9.96
567428,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,20/09/2011 11:35,1.65,14911,EIRE,Female,39,19.8
567616,23193,BUFFALO BILL TREASURE BOOK BOX,8,21/09/2011 12:23,2.25,14911,EIRE,Female,39,18
